evaluations raw_y
1 86.2931961546
4 85.7620074637
6 85.0593438199
21 82.5087772804
26 81.4409135909
28 80.9765953324
30 80.1094834368
32 79.9648981899
36 79.1619624642
38 79.0707059454
43 80.6399117847
