evaluations raw_y
1 86.3791971388
2 85.8669202895
4 85.8368669090
8 83.5109802374
18 83.4369559388
21 83.2534845023
22 81.6353558335
30 81.5000782834
32 81.0759642583
34 80.7096966987
43 79.0326087152
52 77.7356488266
55 78.4250674686
